ClusterID NumberOfMembers Genes Species
75162821 NA Solyc06g007115.1 Sly
75161518 NA Solyc06g007165.1 Sly
75161518 NA Solyc06g007165.1 Sly
75160269 NA Solyc06g007355.1 Sly
75160269 NA Solyc06g007355.1 Sly
75162178 NA Solyc06g007855.1 Sly
75160859 NA Solyc06g008065.1 Sly
75156750 NA Solyc06g008195.1 Sly
75163006 NA Solyc06g008265.1 Sly
75162178 NA Solyc06g008445.1 Sly
75162178 NA Solyc06g008803.1 Sly
75162178 NA Solyc06g008805.1 Sly
75148936 NA Solyc06g008805.1 Sly
75162178 NA Solyc06g008807.1 Sly
75162178 NA Solyc06g008807.1 Sly
75161359 NA Solyc06g009225.1 Sly
75161078 NA Solyc06g009375.1 Sly
75163002 NA Solyc06g009415.1 Sly
75163002 NA Solyc06g009415.1 Sly
75163005 NA Solyc06g009425.1 Sly
75153631 NA Solyc06g009425.1 Sly
75156734 NA Solyc06g009455.1 Sly
75160136 NA Solyc06g009533.1 Sly
75160136 NA Solyc06g009533.1 Sly
75159218 NA Solyc06g009537.1 Sly
75141331 NA Solyc06g009695.1 Sly
75162473 NA Solyc06g009695.1 Sly
75152448 NA Solyc06g009765.1 Sly
75161941 NA Solyc06g009783.1 Sly
75161941 NA Solyc06g009783.1 Sly
75160749 NA Solyc06g009795.1 Sly
75160749 NA Solyc06g009795.1 Sly
75159916 NA Solyc06g009825.1 Sly
75162821 NA Solyc06g009863.1 Sly
75162821 NA Solyc06g009863.1 Sly
75162821 NA Solyc06g009865.1 Sly
75116029 NA Solyc06g009867.1 Sly
75162821 NA Solyc06g009893.1 Sly
75162821 NA Solyc06g009893.1 Sly
75162821 NA Solyc06g009893.1 Sly
75162821 NA Solyc06g009897.1 Sly
75153066 NA Solyc06g009985.1 Sly
75153105 NA Solyc06g010005.1 Sly
75153099 NA Solyc06g010005.1 Sly
75162764 NA Solyc06g010033.1 Sly
75162764 NA Solyc06g010033.1 Sly
75162216 NA Solyc06g010165.1 Sly
75153574 NA Solyc06g011374.1 Sly
75153574 NA Solyc06g011375.1 Sly
75153652 NA Solyc06g011378.1 Sly
75158438 NA Solyc06g024375.1 Sly
75161469 NA Solyc06g024325.1 Sly
75152498 NA Solyc06g016695.1 Sly
75162842 NA Solyc06g017863.1 Sly
75162842 NA Solyc06g017863.1 Sly
74537620 NA Solyc06g018001.1 Sly
75139351 NA Solyc06g018002.1 Sly
75162923 NA Solyc06g018115.1 Sly
75145463 NA Solyc06g019178.1 Sly
75159998 NA Solyc06g030656.1 Sly
75162545 NA Solyc06g031665.1 Sly
75162545 NA Solyc06g031665.1 Sly
75162545 NA Solyc06g031665.1 Sly
75160230 NA Solyc06g031675.1 Sly
75162985 NA Solyc06g031697.1 Sly
75160846 NA Solyc06g034063.1 Sly
75162995 NA Solyc06g034063.1 Sly
74536226 NA Solyc06g034067.1 Sly
74537597 NA Solyc06g034231.1 Sly
74537620 NA Solyc06g034232.1 Sly
75163004 NA Solyc06g034234.1 Sly
75163004 NA Solyc06g034236.1 Sly
75163004 NA Solyc06g034238.1 Sly
75163004 NA Solyc06g034238.1 Sly
75145463 NA Solyc06g035455.1 Sly
75162991 NA Solyc06g035555.1 Sly
75163004 NA Solyc06g035775.1 Sly
75136061 NA Solyc06g035775.1 Sly
75151087 NA Solyc06g035775.1 Sly
75163004 NA Solyc06g035943.1 Sly
75163004 NA Solyc06g035943.1 Sly
75163004 NA Solyc06g035947.1 Sly
75162824 NA Solyc06g035947.1 Sly
75161264 NA Solyc06g036225.1 Sly
75162869 NA Solyc06g036231.1 Sly
75162869 NA Solyc06g036232.1 Sly
75162869 NA Solyc06g036233.1 Sly
75162869 NA Solyc06g036233.1 Sly
75162869 NA Solyc06g036234.1 Sly
75149790 NA Solyc06g036236.1 Sly
75127679 NA Solyc06g036236.1 Sly
75162869 NA Solyc06g036236.1 Sly
75154738 NA Solyc06g036236.1 Sly
75162869 NA Solyc06g036238.1 Sly
75149790 NA Solyc06g036238.1 Sly
75162435 NA Solyc06g036305.1 Sly
75162435 NA Solyc06g036305.1 Sly
75159531 NA Solyc06g036463.1 Sly
75162291 NA Solyc06g036467.1 Sly
75162291 NA Solyc06g036467.1 Sly
75163006 NA Solyc06g036485.1 Sly
75162294 NA Solyc06g036605.1 Sly
75162821 NA Solyc06g036803.1 Sly
75162821 NA Solyc06g043352.1 Sly
75162821 NA Solyc06g043354.1 Sly
75162821 NA Solyc06g043354.1 Sly
75162821 NA Solyc06g043356.1 Sly
75162821 NA Solyc06g043358.1 Sly
75163006 NA Solyc06g043275.1 Sly
75154871 NA Solyc06g043175.1 Sly
75145463 NA Solyc06g043113.1 Sly
75162476 NA Solyc06g043117.1 Sly
75160462 NA Solyc06g042951.1 Sly
75162991 NA Solyc06g042933.1 Sly
75159998 NA Solyc06g048373.1 Sly
75156794 NA Solyc06g048637.1 Sly
75157811 NA Solyc06g048893.1 Sly
75153652 NA Solyc06g048897.1 Sly
75155772 NA Solyc06g050185.1 Sly
75152916 NA Solyc06g050315.1 Sly
75145463 NA Solyc06g050645.1 Sly
75155696 NA Solyc06g050715.1 Sly
75160610 NA Solyc06g050715.1 Sly
75116210 NA Solyc06g050725.1 Sly
75158896 NA Solyc06g051045.1 Sly
75145716 NA Solyc06g051235.1 Sly
75139051 NA Solyc06g051235.1 Sly
75155854 NA Solyc06g051577.1 Sly
75162966 NA Solyc06g051665.1 Sly
75117132 NA Solyc06g051665.1 Sly
75155011 NA Solyc06g051745.1 Sly
75155894 NA Solyc06g051795.1 Sly
75157214 NA Solyc06g051815.1 Sly
75162923 NA Solyc06g051835.1 Sly
75161175 NA Solyc06g052055.1 Sly
75162714 NA Solyc06g053245.1 Sly
75162714 NA Solyc06g053245.1 Sly
75158200 NA Solyc06g053385.1 Sly
75157666 NA Solyc06g053455.1 Sly
75145100 NA Solyc06g053455.1 Sly
75160505 NA Solyc06g053525.1 Sly
75158201 NA Solyc06g053585.1 Sly
75162746 NA Solyc06g053625.1 Sly
NA NA Solyc06g053625.1 Sly
75162923 NA Solyc06g053635.1 Sly
75161850 NA Solyc06g053653.1 Sly
75157971 NA Solyc06g053675.1 Sly
75155685 NA Solyc06g054145.1 Sly
75161504 NA Solyc06g054317.1 Sly
75154981 NA Solyc06g054455.1 Sly
75162692 NA Solyc06g054625.1 Sly
75162692 NA Solyc06g054625.1 Sly
75162692 NA Solyc06g054625.1 Sly
75162997 NA Solyc06g059805.1 Sly
75162956 NA Solyc06g059885.1 Sly
75162956 NA Solyc06g059885.1 Sly
75144980 NA Solyc06g059965.1 Sly
75163004 NA Solyc06g059995.1 Sly
75150842 NA Solyc06g059995.1 Sly
75145274 NA Solyc06g059995.1 Sly
75162956 NA Solyc06g060013.1 Sly
75139424 NA Solyc06g060013.1 Sly
75162956 NA Solyc06g060013.1 Sly
75163004 NA Solyc06g060017.1 Sly
75163004 NA Solyc06g060017.1 Sly
75163004 NA Solyc06g060017.1 Sly
75162659 NA Solyc06g060535.1 Sly
75152897 NA Solyc06g060925.1 Sly
75154021 NA Solyc06g061055.1 Sly
75158916 NA Solyc06g061055.1 Sly
75151935 NA Solyc06g061215.1 Sly
75162467 NA Solyc06g062305.1 Sly
75147043 NA Solyc06g062305.1 Sly
75162829 NA Solyc06g062375.1 Sly
75153095 NA Solyc06g062623.1 Sly
NA NA Solyc06g062795.1 Sly
75161091 NA Solyc06g062845.1 Sly
75161091 NA Solyc06g062845.1 Sly
75154246 NA Solyc06g062883.1 Sly
75154246 NA Solyc06g062887.1 Sly
75155050 NA Solyc06g063015.1 Sly
75154155 NA Solyc06g063085.1 Sly
75156672 NA Solyc06g063295.1 Sly
75156907 NA Solyc06g063345.1 Sly
75156907 NA Solyc06g063345.1 Sly
75162192 NA Solyc06g063365.1 Sly
75154244 NA Solyc06g063365.1 Sly
75154842 NA Solyc06g064525.1 Sly
75156073 NA Solyc06g064815.1 Sly
75161042 NA Solyc06g064895.1 Sly
75162812 NA Solyc06g065035.1 Sly
75162812 NA Solyc06g065035.1 Sly
75158266 NA Solyc06g065055.1 Sly
75161660 NA Solyc06g065305.1 Sly
75161660 NA Solyc06g065305.1 Sly
75160017 NA Solyc06g065335.1 Sly
75154874 NA Solyc06g065345.1 Sly
75160102 NA Solyc06g065475.1 Sly
75154738 NA Solyc06g065655.1 Sly
75162955 NA Solyc06g065655.1 Sly
75162955 NA Solyc06g065755.1 Sly
75160521 NA Solyc06g065825.1 Sly
75162974 NA Solyc06g065945.1 Sly
75162885 NA Solyc06g065945.1 Sly
75162885 NA Solyc06g065945.1 Sly
74535613 NA Solyc06g065945.1 Sly
75158938 NA Solyc06g066295.1 Sly
74537342 NA Solyc06g066447.1 Sly
75162136 NA Solyc06g066473.1 Sly
75162136 NA Solyc06g066473.1 Sly
75162136 NA Solyc06g066477.1 Sly
75162974 NA Solyc06g068195.1 Sly
75129902 NA Solyc06g068435.1 Sly
75157161 NA Solyc06g068435.1 Sly
75145247 NA Solyc06g068435.1 Sly
75145175 NA Solyc06g068435.1 Sly
75116057 NA Solyc06g068855.1 Sly
75159649 NA Solyc06g068985.1 Sly
75159649 NA Solyc06g068985.1 Sly
75162984 NA Solyc06g069045.1 Sly
75162984 NA Solyc06g069045.1 Sly
75159268 NA Solyc06g069375.1 Sly
75158103 NA Solyc06g069375.1 Sly
75155697 NA Solyc06g069385.1 Sly
75151073 NA Solyc06g069385.1 Sly
75161713 NA Solyc06g069385.1 Sly
75152518 NA Solyc06g069635.1 Sly
75163006 NA Solyc06g069635.1 Sly
74537090 NA Solyc06g069665.1 Sly
74537480 NA Solyc06g069665.1 Sly
75159792 NA Solyc06g069665.1 Sly
75157870 NA Solyc06g069665.1 Sly
75157870 NA Solyc06g069693.1 Sly
75157870 NA Solyc06g069697.1 Sly
75160753 NA Solyc06g069723.1 Sly
75160753 NA Solyc06g069727.1 Sly
75160753 NA Solyc06g069727.1 Sly
75136077 NA Solyc06g069805.1 Sly
75162624 NA Solyc06g071015.1 Sly
75156786 NA Solyc06g071337.1 Sly
75162957 NA Solyc06g071395.1 Sly
74534772 NA Solyc06g071655.1 Sly
75160418 NA Solyc06g071725.1 Sly
75162736 NA Solyc06g071805.1 Sly
75161280 NA Solyc06g071805.1 Sly
75162992 NA Solyc06g071925.1 Sly
75152127 NA Solyc06g071925.1 Sly
75161127 NA Solyc06g072016.1 Sly
75043016 NA Solyc06g072016.1 Sly
75161127 NA Solyc06g072016.1 Sly
75161127 NA Solyc06g072016.1 Sly
75161514 NA Solyc06g072018.1 Sly
75161514 NA Solyc06g072018.1 Sly
75161514 NA Solyc06g072018.1 Sly
75155475 NA Solyc06g072135.1 Sly
75156500 NA Solyc06g072165.1 Sly
75160183 NA Solyc06g072193.1 Sly
75160183 NA Solyc06g072197.1 Sly
75154277 NA Solyc06g072273.1 Sly
75154277 NA Solyc06g072277.1 Sly
75159305 NA Solyc06g072335.1 Sly
75161390 NA Solyc06g072335.1 Sly
75161390 NA Solyc06g072335.1 Sly
75159305 NA Solyc06g072335.1 Sly
75162925 NA Solyc06g072403.1 Sly
75162925 NA Solyc06g072407.1 Sly
75160183 NA Solyc06g072445.1 Sly
75160183 NA Solyc06g072455.1 Sly
75157739 NA Solyc06g072465.1 Sly
75143220 NA Solyc06g072465.1 Sly
75158882 NA Solyc06g072845.1 Sly
75163003 NA Solyc06g072865.1 Sly
75163003 NA Solyc06g072865.1 Sly
75163003 NA Solyc06g072865.1 Sly
75158863 NA Solyc06g073033.1 Sly
75161067 NA Solyc06g073037.1 Sly
75162785 NA Solyc06g073055.1 Sly
75162785 NA Solyc06g073055.1 Sly
75162785 NA Solyc06g073055.1 Sly
75162785 NA Solyc06g073055.1 Sly
75158925 NA Solyc06g073133.1 Sly
75158925 NA Solyc06g073133.1 Sly
75158925 NA Solyc06g073137.1 Sly
75161410 NA Solyc06g073165.1 Sly
75162982 NA Solyc06g073245.1 Sly
75162982 NA Solyc06g073245.1 Sly
75162982 NA Solyc06g073245.1 Sly
75160135 NA Solyc06g073455.1 Sly
75162384 NA Solyc06g073585.1 Sly
75162384 NA Solyc06g073585.1 Sly
75155086 NA Solyc06g074463.1 Sly
75155086 NA Solyc06g074467.1 Sly
75159858 NA Solyc06g074495.1 Sly
75154281 NA Solyc06g074855.1 Sly
75163002 NA Solyc06g074915.1 Sly
75163002 NA Solyc06g074915.1 Sly
75156856 NA Solyc06g074915.1 Sly
75162468 NA Solyc06g074995.1 Sly
75162468 NA Solyc06g074995.1 Sly
75162969 NA Solyc06g075335.1 Sly
75162969 NA Solyc06g075335.1 Sly
75161750 NA Solyc06g075513.1 Sly
75161750 NA Solyc06g075513.1 Sly
75161932 NA Solyc06g075563.1 Sly
75161932 NA Solyc06g075563.1 Sly
75155066 NA Solyc06g075567.1 Sly
74537383 NA Solyc06g075567.1 Sly
75162983 NA Solyc06g075667.1 Sly
75162354 NA Solyc06g076035.1 Sly
75116057 NA Solyc06g076253.1 Sly
75162548 NA Solyc06g076655.1 Sly
75162548 NA Solyc06g076665.1 Sly
75159123 NA Solyc06g082155.1 Sly
75160987 NA Solyc06g082535.1 Sly
75160996 NA Solyc06g082825.1 Sly
75160252 NA Solyc06g082895.1 Sly
NA NA Solyc06g082915.1 Sly
75162748 NA Solyc06g082915.1 Sly
75157428 NA Solyc06g082995.1 Sly
75162841 NA Solyc06g083415.1 Sly
75162841 NA Solyc06g083415.1 Sly
75162841 NA Solyc06g083415.1 Sly
75162959 NA Solyc06g083445.1 Sly
75116863 NA Solyc06g083445.1 Sly
75162499 NA Solyc06g083465.1 Sly
75162624 NA Solyc06g083595.1 Sly
75162624 NA Solyc06g083595.1 Sly
75162624 NA Solyc06g083595.1 Sly
75139228 NA Solyc06g083595.1 Sly
75145694 NA Solyc06g083933.1 Sly
75161996 NA Solyc06g084005.1 Sly
75160183 NA Solyc06g084035.1 Sly
75160248 NA Solyc06g084035.1 Sly
75160741 NA Solyc06g084045.1 Sly
75162942 NA Solyc06g084095.1 Sly
75162942 NA Solyc06g084095.1 Sly
75162942 NA Solyc06g084095.1 Sly
75159927 NA Solyc06g084155.1 Sly
75152386 NA Solyc06g084155.1 Sly
75155636 NA Solyc06g084483.1 Sly
75154768 NA Solyc06g084483.1 Sly
75162178 NA Solyc06g084487.1 Sly
75156166 NA Solyc06g084615.1 Sly
75156021 NA Solyc06g084621.1 Sly
75153392 NA Solyc07g005145.1 Sly
75163006 NA Solyc07g005145.1 Sly
75162703 NA Solyc07g005595.1 Sly
75162703 NA Solyc07g005595.1 Sly
75162703 NA Solyc07g005595.1 Sly
75162949 NA Solyc07g005685.1 Sly
75162949 NA Solyc07g005685.1 Sly
75116223 NA Solyc07g005685.1 Sly
75159950 NA Solyc07g005765.1 Sly
75146905 NA Solyc07g005895.1 Sly
75162139 NA Solyc07g006035.1 Sly
75160730 NA Solyc07g006045.1 Sly
75151276 NA Solyc07g006095.1 Sly
75162950 NA Solyc07g006145.1 Sly
75162950 NA Solyc07g006145.1 Sly
75162950 NA Solyc07g006145.1 Sly
75162950 NA Solyc07g006145.1 Sly
75162408 NA Solyc07g006385.1 Sly
75162408 NA Solyc07g006395.1 Sly
75160570 NA Solyc07g006755.1 Sly
75161906 NA Solyc07g006855.1 Sly
75158619 NA Solyc07g007125.1 Sly
75155033 NA Solyc07g007125.1 Sly
75161690 NA Solyc07g007325.1 Sly
75159775 NA Solyc07g007395.1 Sly
75155253 NA Solyc07g007725.1 Sly
75156652 NA Solyc07g007725.1 Sly
75149726 NA Solyc07g007745.1 Sly
75156652 NA Solyc07g007775.1 Sly
75161871 NA Solyc07g007775.1 Sly
75152821 NA Solyc07g007835.1 Sly
75151990 NA Solyc07g008015.1 Sly
75156958 NA Solyc07g008095.1 Sly
75148989 NA Solyc07g008103.1 Sly
75162978 NA Solyc07g008103.1 Sly
75162978 NA Solyc07g008107.1 Sly
75162978 NA Solyc07g008107.1 Sly
75161973 NA Solyc07g008205.1 Sly
75152894 NA Solyc07g008363.1 Sly
75152894 NA Solyc07g008363.1 Sly
75152894 NA Solyc07g008365.1 Sly
75152894 NA Solyc07g008367.1 Sly
75157131 NA Solyc07g008475.1 Sly
75161996 NA Solyc07g008495.1 Sly
75159051 NA Solyc07g009333.1 Sly
75163006 NA Solyc07g009415.1 Sly
75158943 NA Solyc07g009445.1 Sly
75157366 NA Solyc07g009575.1 Sly
75157650 NA Solyc07g009575.1 Sly
75157408 NA Solyc07g014703.1 Sly
74535583 NA Solyc07g014705.1 Sly
75162923 NA Solyc07g014755.1 Sly
75143276 NA Solyc07g016055.1 Sly
75162587 NA Solyc07g016065.1 Sly
75143276 NA Solyc07g016085.1 Sly
75149726 NA Solyc07g016095.1 Sly
75151068 NA Solyc07g016215.1 Sly
75156709 NA Solyc07g017293.1 Sly
75160462 NA Solyc07g017343.1 Sly
75160462 NA Solyc07g017343.1 Sly
75162211 NA Solyc07g017433.1 Sly
75157097 NA Solyc07g017535.1 Sly
75158444 NA Solyc07g017737.1 Sly
75158444 NA Solyc07g017737.1 Sly
75162038 NA Solyc07g017777.1 Sly
NA NA Solyc07g017827.1 Sly
75143463 NA Solyc07g017925.1 Sly
75152894 NA Solyc07g018148.1 Sly
75160174 NA Solyc07g018235.1 Sly
75155732 NA Solyc07g018383.1 Sly
75155732 NA Solyc07g018385.1 Sly
75138431 NA Solyc07g018387.1 Sly
75162981 NA Solyc07g018435.1 Sly
75145463 NA Solyc07g019497.1 Sly
75160740 NA Solyc07g019497.1 Sly
75151790 NA Solyc07g019505.1 Sly
74534626 NA Solyc07g019573.1 Sly
75162938 NA Solyc07g020962.1 Sly
75162938 NA Solyc07g020962.1 Sly
75162938 NA Solyc07g020964.1 Sly
75162938 NA Solyc07g020966.1 Sly
75162033 NA Solyc07g020985.1 Sly
75155117 NA Solyc07g021035.1 Sly
75156949 NA Solyc07g021152.1 Sly
75156949 NA Solyc07g021154.1 Sly
75162254 NA Solyc07g021158.1 Sly
75162254 NA Solyc07g021158.1 Sly
75154074 NA Solyc07g021335.1 Sly
75143244 NA Solyc07g021345.1 Sly
75162923 NA Solyc07g021405.1 Sly
75145463 NA Solyc07g021415.1 Sly
75161547 NA Solyc07g021625.1 Sly
75155640 NA Solyc07g023995.1 Sly
75161697 NA Solyc07g024095.1 Sly
75143313 NA Solyc07g024095.1 Sly
75162997 NA Solyc07g025105.1 Sly
75162307 NA Solyc07g025175.1 Sly
75160839 NA Solyc07g026675.1 Sly
75162826 NA Solyc07g026675.1 Sly
75161539 NA Solyc07g026675.1 Sly
75161539 NA Solyc07g026675.1 Sly
75153705 NA Solyc07g027005.1 Sly
75152601 NA Solyc07g027025.1 Sly
75153142 NA Solyc07g032075.1 Sly
75145372 NA Solyc07g032385.1 Sly
75152864 NA Solyc07g032445.1 Sly
75162923 NA Solyc07g032493.1 Sly
75162923 NA Solyc07g032497.1 Sly
75160434 NA Solyc07g032615.1 Sly
75160434 NA Solyc07g032615.1 Sly
75160434 NA Solyc07g032633.1 Sly
75160434 NA Solyc07g032633.1 Sly
75162923 NA Solyc07g032745.1 Sly
75162189 NA Solyc07g032783.1 Sly
75162189 NA Solyc07g032783.1 Sly
75162910 NA Solyc07g032783.1 Sly
75162910 NA Solyc07g032785.1 Sly
75162189 NA Solyc07g032787.1 Sly
75160455 NA Solyc07g032798.1 Sly
75161794 NA Solyc07g038105.1 Sly
75153652 NA Solyc07g038137.1 Sly
75152322 NA Solyc07g039195.1 Sly
75156121 NA Solyc07g039317.1 Sly
75153095 NA Solyc07g039384.1 Sly
75145254 NA Solyc07g039384.1 Sly
75163006 NA Solyc07g039386.1 Sly
NA NA Solyc07g039388.1 Sly
75162301 NA Solyc07g039525.1 Sly
75162301 NA Solyc07g039525.1 Sly
75162301 NA Solyc07g039525.1 Sly
75153652 NA Solyc07g039585.1 Sly
75162967 NA Solyc07g039665.1 Sly
75162967 NA Solyc07g040667.1 Sly
75161991 NA Solyc07g040685.1 Sly
75153652 NA Solyc07g040745.1 Sly
75158943 NA Solyc07g040785.1 Sly
75151634 NA Solyc07g040815.1 Sly
74536791 NA Solyc07g040843.1 Sly
75160095 NA Solyc07g040843.1 Sly
75162977 NA Solyc07g040898.1 Sly
75162689 NA Solyc07g041155.1 Sly
75153550 NA Solyc07g041325.1 Sly
75163003 NA Solyc07g041627.1 Sly
75160739 NA Solyc07g041735.1 Sly
75154360 NA Solyc07g042015.1 Sly
75162923 NA Solyc07g042035.1 Sly
75145463 NA Solyc07g042105.1 Sly
75162981 NA Solyc07g042275.1 Sly
75155377 NA Solyc07g042297.1 Sly
75160818 NA Solyc07g042313.1 Sly
75145463 NA Solyc07g042317.1 Sly
75163006 NA Solyc07g042593.1 Sly
75163006 NA Solyc07g042593.1 Sly
75141528 NA Solyc07g042633.1 Sly
75162981 NA Solyc07g042633.1 Sly
75160501 NA Solyc07g042695.1 Sly
75154504 NA Solyc07g042745.1 Sly
75161976 NA Solyc07g042843.1 Sly
75160501 NA Solyc07g042905.1 Sly
75159203 NA Solyc07g042923.1 Sly
75159203 NA Solyc07g042927.1 Sly
75162551 NA Solyc07g043133.1 Sly
75145463 NA Solyc07g043137.1 Sly
75159692 NA Solyc07g043207.1 Sly
75162720 NA Solyc07g043395.1 Sly
75152191 NA Solyc07g043415.1 Sly
75162672 NA Solyc07g043687.1 Sly
75162952 NA Solyc07g044793.1 Sly
75162952 NA Solyc07g044797.1 Sly
75162923 NA Solyc07g044895.1 Sly
75145107 NA Solyc07g045105.1 Sly
75162987 NA Solyc07g045105.1 Sly
75161741 NA Solyc07g045145.1 Sly
75162249 NA Solyc07g045185.1 Sly
75162249 NA Solyc07g045185.1 Sly
75155140 NA Solyc07g045315.1 Sly
75162923 NA Solyc07g045353.1 Sly
75162923 NA Solyc07g045357.1 Sly
75160548 NA Solyc07g045595.1 Sly
75160548 NA Solyc07g045595.1 Sly
75137330 NA Solyc07g047625.1 Sly
75161928 NA Solyc07g048035.1 Sly
75158102 NA Solyc07g048085.1 Sly
75161489 NA Solyc07g049165.1 Sly
75162553 NA Solyc07g049165.1 Sly
75162984 NA Solyc07g049325.1 Sly
75162984 NA Solyc07g049325.1 Sly
75163006 NA Solyc07g049705.1 Sly
75163006 NA Solyc07g049705.1 Sly
75159704 NA Solyc07g049787.1 Sly
75159704 NA Solyc07g049795.1 Sly
75162950 NA Solyc07g052025.1 Sly
75162950 NA Solyc07g052025.1 Sly
75162950 NA Solyc07g052025.1 Sly
75162950 NA Solyc07g052025.1 Sly
75162950 NA Solyc07g052073.1 Sly
75162950 NA Solyc07g052073.1 Sly
74535824 NA Solyc07g052073.1 Sly
75162950 NA Solyc07g052077.1 Sly
75162950 NA Solyc07g052077.1 Sly
75162950 NA Solyc07g052077.1 Sly
75122758 NA Solyc07g052077.1 Sly
75162956 NA Solyc07g052135.1 Sly
75162956 NA Solyc07g052135.1 Sly
75158559 NA Solyc07g052175.1 Sly
75162725 NA Solyc07g052453.1 Sly
75162725 NA Solyc07g052453.1 Sly
75162760 NA Solyc07g052457.1 Sly
75156302 NA Solyc07g052565.1 Sly
75141623 NA Solyc07g052565.1 Sly
75159654 NA Solyc07g052695.1 Sly
75159654 NA Solyc07g052695.1 Sly
75162748 NA Solyc07g052707.1 Sly
75162748 NA Solyc07g052815.1 Sly
75162748 NA Solyc07g052855.1 Sly
75160758 NA Solyc07g053165.1 Sly
74536510 NA Solyc07g053165.1 Sly
74536930 NA Solyc07g053165.1 Sly
75157678 NA Solyc07g053165.1 Sly
75162997 NA Solyc07g053255.1 Sly
75163004 NA Solyc07g053495.1 Sly
75163004 NA Solyc07g053495.1 Sly
75163004 NA Solyc07g053495.1 Sly
75143282 NA Solyc07g053495.1 Sly
75163004 NA Solyc07g053495.1 Sly
74534715 NA Solyc07g054115.1 Sly
75153679 NA Solyc07g054145.1 Sly
75161554 NA Solyc07g054145.1 Sly
75162933 NA Solyc07g054233.1 Sly
75162933 NA Solyc07g054237.1 Sly
75162789 NA Solyc07g054745.1 Sly
75162913 NA Solyc07g054893.1 Sly
75162913 NA Solyc07g054893.1 Sly
75163001 NA Solyc07g054897.1 Sly
75162913 NA Solyc07g054915.1 Sly
75156846 NA Solyc07g055025.1 Sly
75162840 NA Solyc07g055065.1 Sly
75143361 NA Solyc07g055215.1 Sly
75162366 NA Solyc07g055215.1 Sly
75162950 NA Solyc07g055362.1 Sly
75162950 NA Solyc07g055362.1 Sly
75162950 NA Solyc07g055362.1 Sly
75162950 NA Solyc07g055362.1 Sly
74535824 NA Solyc07g055362.1 Sly
75161285 NA Solyc07g055383.1 Sly
75162950 NA Solyc07g055495.1 Sly
75162950 NA Solyc07g055495.1 Sly
75162950 NA Solyc07g055495.1 Sly
74535824 NA Solyc07g055495.1 Sly
75161285 NA Solyc07g055585.1 Sly
75161285 NA Solyc07g055585.1 Sly
75153068 NA Solyc07g055625.1 Sly
75158976 NA Solyc07g055695.1 Sly
75162351 NA Solyc07g056615.1 Sly
75162351 NA Solyc07g056615.1 Sly
75162855 NA Solyc07g056703.1 Sly
75162855 NA Solyc07g056703.1 Sly
74536902 NA Solyc07g056703.1 Sly
75162855 NA Solyc07g056707.1 Sly
75161291 NA Solyc07g062045.1 Sly
75156063 NA Solyc07g062545.1 Sly
75152829 NA Solyc07g062605.1 Sly
75155932 NA Solyc07g062825.1 Sly
75162794 NA Solyc07g062905.1 Sly
75162794 NA Solyc07g062907.1 Sly
75156327 NA Solyc07g063165.1 Sly
75153617 NA Solyc07g063165.1 Sly
75162350 NA Solyc07g063475.1 Sly
75160719 NA Solyc07g063475.1 Sly
75160405 NA Solyc07g063733.1 Sly
75163006 NA Solyc07g063735.1 Sly
75163006 NA Solyc07g063735.1 Sly
75163006 NA Solyc07g063737.1 Sly
75143462 NA Solyc07g063905.1 Sly
75153882 NA Solyc07g064373.1 Sly
75153882 NA Solyc07g064377.1 Sly
75159667 NA Solyc07g064475.1 Sly
75159667 NA Solyc07g064475.1 Sly
75162961 NA Solyc07g064615.1 Sly
75162961 NA Solyc07g064615.1 Sly
75162983 NA Solyc07g064625.1 Sly
75160081 NA Solyc07g065125.1 Sly
75161208 NA Solyc07g065165.1 Sly
75161208 NA Solyc07g065165.1 Sly
74535808 NA Solyc07g065185.1 Sly
75153788 NA Solyc07g065445.1 Sly
75162100 NA Solyc07g065735.1 Sly
75143524 NA Solyc07g065735.1 Sly
75153159 NA Solyc07g065765.1 Sly
75147116 NA Solyc07g065985.1 Sly
74535153 NA Solyc07g066385.1 Sly
75160553 NA Solyc07g066675.1 Sly
75152456 NA Solyc08g005015.1 Sly
74537185 NA Solyc08g005312.1 Sly
74537185 NA Solyc08g005314.1 Sly
75162999 NA Solyc08g005316.1 Sly
75162999 NA Solyc08g005318.1 Sly
75161648 NA Solyc08g005405.1 Sly
75163006 NA Solyc08g005493.1 Sly
75163006 NA Solyc08g005493.1 Sly
75163006 NA Solyc08g005497.1 Sly
75155195 NA Solyc08g005575.1 Sly
75160553 NA Solyc08g005665.1 Sly
75163004 NA Solyc08g005725.1 Sly
75150842 NA Solyc08g005725.1 Sly
75163004 NA Solyc08g005725.1 Sly
75162541 NA Solyc08g005755.1 Sly
75162994 NA Solyc08g006025.1 Sly
75162888 NA Solyc08g006145.1 Sly
75162888 NA Solyc08g006145.1 Sly
75161217 NA Solyc08g006155.1 Sly
75160289 NA Solyc08g006605.1 Sly
75159396 NA Solyc08g006875.1 Sly
75162904 NA Solyc08g006885.1 Sly
75162847 NA Solyc08g006885.1 Sly
75162847 NA Solyc08g006885.1 Sly
