,MCO,EN,V,MZ,QC,X35S
Os02g0467200,40.13613558,46.62683716,30.91886542,10.62225379,11.85591009,4.181314193
Os02g0467300,0,0.648116747,0,0.772596311,0.523674659,0.907983088
Os02g0467400,7.033184813,5.57636932,10.68187354,3.910190793,6.517206483,3.306822763
Os02g0467500,1.096150154,1.876595383,0.272010475,0.100949242,0.070933926,0.028408638
Os02g0467600,0.264532442,0.572100981,0,2.517322445,4.225308628,6.090992164
Os02g0467700,17.09552626,15.38405092,21.33772061,9.488563943,13.67326818,6.581851103
Os02g0468100,0,0,0,0,2.546291728,0.050656119
Os02g0468200,3.78306178,3.94080417,3.960059476,4.363702441,3.742783379,3.094228003
Os02g0468400,5.448308267,5.798358534,6.024645586,5.336824838,7.075533784,7.981689164
Os02g0468500,0.545227495,0.583165187,1.389899608,0.871755145,0.93793985,0.622745263
Os02g0468800,0.918143318,0.947832941,1.442401652,0.542139828,0.384867972,0.225673717
Os02g0468825,0.563124754,0,0.301107341,0.194510182,0.093022887,0.148899226
Os02g0469000,6.832995618,11.67277154,3.512493709,3.576703231,7.119520766,2.269768506
Os02g0469200,17.53117351,18.24538082,18.84875087,22.8421446,28.59298228,25.19591844
Os02g0469250,0,0.277849207,0,0,0,0
Os02g0469300,7.156384544,6.294087606,7.726303127,3.324588789,4.40314945,5.056281817
Os02g0469600,54.19101623,49.64696612,58.02619792,270.9008626,192.8418858,482.12984
Os02g0469900,13.9083118,9.955734557,15.10279575,3.43640038,5.819427688,3.100519583
Os02g0469950,0,4.108562988,0.456601558,0.164916188,0,0.102314501
Os02g0470000,0.445580345,0.156738094,0.307619905,0.425054778,0.177158315,1.457987959
Os02g0470100,0,0,0.135067603,0,0.112701542,0
Os02g0470400,24.73630945,21.92980636,21.0807848,11.75532497,19.45821481,14.30120644
Os02g0470600,5.584165925,2.010595248,3.506950229,0.68786655,2.327676653,3.616353774
Os02g0471100,0,0,0,0.189051336,0,0
Os02g0471300,0,0.670150057,0,0.119847925,0,0.039429983
Os02g0471500,31.16889736,31.18113267,34.53205415,18.7837583,20.92035082,24.72948794
Os02g0472200,0,1.75E-08,0,0,0,0
Os02g0472500,0,0.309538795,0,0,0.118906027,0.553213257
Os02g0472566,0,0,0,0.304686124,0.123692323,1.754846926
Os02g0472700,1.276229184,1.063691742,0.440685524,0.620377776,0.207031145,1.401239692
Os02g0473000,6.716306127,11.7462786,11.02053363,5.970907721,6.283539583,6.190791314
Os02g0473200,17.17107373,23.93640273,20.33292441,33.08559447,14.65499554,26.42323276
Os02g0474000,18.40223968,23.65844785,17.68180275,2.902818856,5.936325016,2.026458472
Os02g0474300,0.750053304,0.972357908,0.450977168,1.342438149,1.303541053,1.478792372
Os02g0474700,10.48972292,9.118824535,10.26279567,11.86486649,18.19795286,10.24346
Os02g0475101,0,0,0,0,0,0.019086532
Os02g0475300,16.20607179,17.44699078,16.4307229,11.24049482,7.414326556,13.62843942
Os02g0475400,0.192549675,1.055281855,1.184076707,0.879194182,0.46138124,2.531419293
Os02g0475500,0,0,0,0,0,0
Os02g0476700,0,0,0,0,0,0
Os02g0476901,0,0,0,0,0,0
Os02g0477100,2.768910203,4.53802158,2.360868652,0.161366929,0.798167446,0.288881514
Os02g0477300,21.05105684,30.53164266,19.13201106,2.944353173,6.986703995,1.896022096
Os02g0477401,0,0,0,0.09126593,0,0
Os02g0477700,8.219258975,6.909516578,8.224924264,4.066577622,7.266584168,3.906232466
Os02g0478050,1.244599988,1.557046848,3.147068469,0.216115638,0.354863567,0.102376044
Os02g0478300,0,0,0,0,0,0
Os02g0478450,0,0,0,0,0,0
Os02g0478500,3.123026848,5.069491305,3.427873972,4.346758582,4.832867338,4.159313787
Os02g0478600,78.91020871,73.16829564,84.2800954,116.8295691,126.0307284,55.38821962
Os02g0478650,0,0,0,0,0,0
Os02g0478700,45.82473731,48.22138553,59.39005345,64.72000818,65.90766495,36.5034867
Os02g0478900,0.132215135,0,0.093049922,0.180387664,0.193128952,0.15397426
Os02g0479100,0,0,0,0.256590816,0,0
Os02g0479300,1.132945237,1.345737455,0.997902771,0.644715878,1.642014377,0.570098286
Os02g0479700,0.428950006,0.356576953,0.544060205,0.030773587,0.318548758,0.039245304
Os02g0480200,3.795765704,3.849177238,3.712978445,2.457745649,2.630489604,1.555989176
Os02g0480466,0,0,0,0,0,0
Os02g0480800,0,0,0,0,0,0
Os02g0480900,17.41968261,20.10501048,25.34816601,23.77994316,29.51511146,21.61715205
Os02g0480950,0,0,0,0.316998603,0,0
Os02g0481000,14.82459953,11.23735241,16.30895614,23.09184594,26.40271729,12.09023381
Os02g0481700,7.909171857,9.608135045,8.846495455,3.473065867,4.243473315,3.244405793
Os02g0481900,2.750641442,1.923779173,1.935561615,0.700245374,0.770219078,1.834043883
Os02g0482200,1.417296879,1.321098183,2.328544536,0.537438431,1.211359074,0.864495531
Os02g0482400,0,0,0,0.19810066,0.101667363,0.271163539
Os02g0483000,0,0,0,0,0,0
Os02g0483500,0.463391729,0.510746932,0.741517627,0.921381792,1.076266481,0.598333207
Os02g0483800,0,0.115226438,0,0.028325773,0.053415854,0.087540106
Os02g0484200,2.282959753,1.28041135,3.640016365,7.315113569,0.089306783,4.749710635
Os02g0484390,0,0,0,0,0,0
Os02g0484900,3.222873073,1.812452295,1.475666193,1.643150277,1.554263135,1.621918489
Os02g0484950,1.589655574,1.516736456,0,1.479005943,0.914789702,0.813685756
Os02g0484975,12.51793189,8.206549068,13.70785492,35.11834968,3.338995933,30.13837017
Os02g0485000,12.01875175,16.83956158,11.06449102,44.29068168,5.189104927,41.18135115
Os02g0485800,0,0,0,0.625599507,0.182506368,0.139506032
Os02g0486400,6.876226573,6.656569344,3.904321785,0.747166646,0.849419531,0.381511287
Os02g0486500,0,1.790733901,0,0.081612606,0,0.189161367
Os02g0487300,0,0,0,0,0,0
Os02g0488600,24.82603519,24.68838247,21.42617269,20.39183042,14.58645424,28.92165421
Os02g0489400,51.33161827,55.0588665,67.60397843,172.3076395,170.3953199,76.0668142
Os02g0489500,0.328326056,0.596450185,0,0.194182408,0.231033559,1.219768474
Os02g0489525,12.89600795,11.76363703,14.38972138,5.922376688,13.06929839,8.357513871
Os02g0489550,11.95705549,8.465596598,11.39668642,6.592621552,10.70468488,7.186039805
Os02g0489600,1.886822006,2.336341205,3.161522566,1.327004469,2.260563684,2.050787613
Os02g0489700,3.045831064,0.525444049,1.762150857,2.917983455,3.175250729,1.004390855
Os02g0489800,1.854592712,3.688678803,2.918935211,3.640019853,5.830299774,0.951071572
Os02g0490000,0.36150628,0.305353595,0,0.028962673,0,0.074035457
Os02g0490500,15.41506484,19.61009092,25.92513642,23.02320304,7.47925815,10.47452249
Os02g0491300,0,0,0,0.159205003,0,0
Os02g0491400,41.81879216,40.56880113,37.30585729,45.58584149,44.37598103,60.40963721
Os02g0491600,0,0,0,0.097095923,0,0
Os02g0491700,0,0,0,0,0,0
Os02g0491800,0,0,0,0,0,0
Os02g0491900,0,0,0,0,0,0
Os02g0492000,0,0,0,0,0.046079643,0
Os02g0492500,0,0.207142416,0,0,0,0
Os02g0492600,0,0,0,0,0,0
Os02g0492800,0,0,0,0,0,0
Os02g0492900,0,0,0.191203225,0.351899908,0.242275344,0.052970677
Os02g0493050,0,0,0,0,0,0
Os02g0493087,0,0,0.72999765,0.530844852,0.053456425,0
Os02g0493100,0,0,0,0.050950713,0.541818962,0.030879037
Os02g0493200,0,0,0,0,0,0
Os02g0493300,0,0,0,0,0,0
Os02g0493650,0,0,0,0,0,0
Os02g0494000,0,0,0,0.027850076,0,0
Os02g0494400,0.240011405,0,0.430726002,2.713514444,0.945775198,2.811945577
Os02g0494600,1.199787623,1.83939934,2.58099753,3.483696489,3.062065552,2.931830084
Os02g0494700,0,0,0,0,0,0.017212541
Os02g0495400,3.46438727,3.237925514,2.873032666,3.251155189,4.32336296,5.216949925
Os02g0495900,17.15467906,13.82411219,11.38272102,13.94707368,18.7821079,9.770021635
Os02g0496100,6.106270711,4.340945216,4.658518561,3.880952754,4.004680333,5.782078538
Os02g0496300,14.67357826,15.20661883,16.44601985,2.727685321,5.698195023,1.545351638
Os02g0496500,3.685212596,2.381410034,4.584447716,2.415021834,6.05300158,4.023375074
Os02g0496700,0,0,0,0,0,0
Os02g0496900,79.51690429,65.67129282,73.97466104,91.15143516,94.35686374,53.87741553
Os02g0497400,0,0,0,0.310952991,2.49936907,0.282911509
Os02g0497500,10.17002043,12.99309161,10.1013924,8.274724343,13.24851361,8.133664277
Os02g0497600,1.433432122,1.306236789,1.535519769,0.361716347,0.656731091,0.967196057
Os02g0497700,21.97063364,26.22400713,29.32141195,44.79918371,57.57718362,17.2852891
Os02g0498100,34.51554814,33.94402857,29.80994258,6.879849508,8.281195776,3.603567401
Os02g0498300,2.471582562,3.231427582,2.11317801,2.127021653,0.797798885,1.997399185
Os02g0498600,0,2.149005006,0,0.279842921,0.263877461,0.65642863
Os02g0498633,0,0,0,0,0,0
Os02g0498666,0.641711375,0.681232818,0.293470803,0.017876468,0.224422488,0
Os02g0498700,19.14677985,11.07461277,13.21615457,20.65411621,18.80239183,11.90707157
Os02g0499000,6.023096116,7.405168202,5.407975329,4.387697119,2.626235354,5.557057405
Os02g0499300,0.29083704,0,0,0,0,0
Os02g0499575,0,0,0,0,0,0
Os02g0500250,0.080304189,0.036472301,0,0.077679599,0.099024654,0
Os02g0500700,0,0,0,0,0,0
Os02g0501350,36.4707341,36.72898131,24.1691738,12.95230744,13.69979876,4.263174304
Os02g0502300,0,0,0,0,0,0
Os02g0502500,4.703627573,4.54816768,3.220994321,5.325276126,17.36204778,4.869686307
Os02g0503100,1.646354632,2.040514368,0.711587201,3.614889722,0.3657082,8.160251661
Os02g0503350,0.147455397,0.223194432,0.174052017,0.12818528,0.027256296,0.022395511
Os02g0503400,151.702193,142.0279139,125.4802061,130.7311566,128.6855458,57.29725738
Os02g0503500,0,0.500496738,1.227726084,0.966703904,0.694747241,1.225235707
Os02g0503700,2.238384495,2.067942886,3.542670182,0.802694686,0.660968294,0.202542754
Os02g0503800,0,0,0,0.043646915,0,0
Os02g0503850,0,0,0,0,0,0
Os02g0503900,52.39148432,52.49751688,53.24002174,74.28341918,14.25305504,80.76517721
Os02g0504000,11.29119988,9.828414995,8.924937617,2.834285604,2.006766223,6.177181245
Os02g0504050,1.114372911,1.325444736,1.781431842,0.244550504,0.448011027,0.142711267
Os02g0504100,2.461811515,3.399407894,2.256079404,2.131610568,2.621462545,2.624151189
Os02g0504200,0.35808603,0.082757188,0.130974217,0.091789042,0.044615211,0.127530055
Os02g0504500,72.5766363,84.02526607,64.03736819,110.8767318,139.6517187,98.99444078
Os02g0504700,0.754548464,0,1.028995382,0.677757694,0.245406158,0.090125703
Os02g0504800,0,0,0,0.530678706,0,0.270124897
Os02g0504850,0,0.806176367,1.219002375,0.612412265,0.072166604,0.294055287
Os02g0504900,25.64398104,29.91629587,37.1562962,22.13185492,19.77684261,21.38006895
Os02g0505066,8.249907368,5.576353102,1.034677969,3.76032877,4.913379971,5.628259795
Os02g0505400,1.151207512,1.582674321,1.070144508,1.880740015,2.829487656,2.798381815
Os02g0505500,0,0,0.900530405,4.361781243,4.582512104,1.214397535
Os02g0505700,0,0,0,0,0,0
Os02g0506100,9.847493611,9.904520765,11.07046647,6.424169827,4.643227562,2.617469966
Os02g0506400,0.683119983,0.763718922,0.70468756,0.505285685,0.847294581,0.1574892
Os02g0506500,15.13136358,18.06447056,19.61423766,30.13707447,37.07660261,26.06517497
Os02g0506600,10.99826986,8.644892441,9.923995811,11.79268951,1.628044474,27.54214506
Os02g0507100,0,0,0,0.466967969,0,0.071193423
Os02g0507400,17.64154325,25.64707698,28.68640522,4.305711791,9.415778916,8.640363298
Os02g0507600,0.375130498,0.415602616,0.683335771,1.293870513,2.983096513,0.720018253
Os02g0507900,0,0,0,0,0,0
Os02g0508000,13.39439482,11.85919734,15.34846507,34.7550888,32.99302856,25.97880445
Os02g0508100,25.12869899,21.7525355,5.710006504,25.16670543,34.40989693,19.90552578
Os02g0508500,0.674319192,0.585273662,1.16707517,0.32677991,1.186750647,0.684744787
Os02g0508650,0,0,0,0,0,3.956542536
Os02g0508801,0,0,0,0,0,0
Os02g0509500,23.28760941,24.26805179,20.17487677,14.50303843,10.34602777,13.27315249
Os02g0509600,1.904124813,0.187171908,2.295686607,0.653296004,2.970129799,0.305273273
Os02g0510000,9.164386088,7.038860221,7.49837809,8.957513115,9.613004487,8.70665451
Os02g0510100,41.42470015,36.16848342,27.05205895,40.859935,40.2068959,25.31323381
Os02g0510200,12.47815853,9.611086884,8.135448709,34.19194064,28.45881352,39.73049543
Os02g0510300,5.708724013,7.222898386,7.938602493,5.329248015,7.372827425,4.09571528
Os02g0510400,0.790693915,0.954254175,0,0.447162882,0.233065012,0.999383446
Os02g0510600,8.185955745,11.62288867,7.03610485,4.572956753,8.961397857,3.901562453
Os02g0511100,0,0.320302693,0.253460076,0.236212235,0.111157624,0.221175742
Os02g0511400,11.81510144,13.66674545,9.596532506,11.29889908,3.608344113,3.717932283
Os02g0511500,33.96269697,32.34441076,26.89534735,44.67467628,42.8939144,27.80920285
Os02g0511600,1.671466355,1.2465394,0.507455256,0.260370398,4.071606494,0.070292214
Os02g0511800,6.023661308,7.530713652,5.445531239,9.736154278,15.75132022,5.290237388
Os02g0511900,2.471210916,0.84778002,2.087246082,1.860910506,2.488895348,0.346858622
Os02g0511901,2.825348923,3.164432539,5.685825581,3.333064906,3.427291557,0.680889087
Os02g0512000,37.5611812,46.93324124,51.19452256,49.26382752,12.46627361,36.80149721
Os02g0512200,18.77678617,21.86038562,11.82575307,9.617851109,13.08885226,1.823822295
Os02g0512300,5.184286776,4.401738134,6.972809639,1.873616354,2.992563465,1.438049099
Os02g0512400,1.281519425,1.690958501,0.654815243,5.133782495,75.22032298,0.449896607
Os02g0513000,11.96095344,13.23178342,9.103042028,12.46403715,14.20326158,12.52891803
Os02g0513100,0,0,0,0.059610547,0.042834091,0.278677964
Os02g0513400,0,0,0,0,0.057406866,0.032761578
Os02g0513700,0.051054335,0.024627189,0,0,0,0
Os02g0513800,0.94766858,0.503716911,1.35642914,0.316485355,0.808343042,0.111628388
Os02g0513976,0,0,0,0.039968953,0,0
Os02g0514150,0,0.520493488,0,0.255903231,0,0
Os02g0514326,1.55127922,2.681556427,4.77268645,1.068669744,1.246273546,1.796679952
Os02g0514500,5.763475336,9.399903966,6.284933903,4.835088955,4.678090637,11.05114782
Os02g0514700,0,0,0,0,0,0
Os02g0514712,0.82428251,0.751377851,1.41325632,1.594600397,0.72824669,2.674678123
Os02g0514750,0,0,0,0,0,0
Os02g0514800,0,0,0,0,0,0
Os02g0515000,12.22521267,11.62775464,12.97169578,4.14773154,5.963377888,2.845821522
Os02g0515100,0.666344244,0.304756299,0.620709015,0.435476172,0,1.077197476
Os02g0515125,0,0.240773903,0.544810983,0.331487042,0.537588042,0.476245168
Os02g0515150,0.424039726,1.668451997,0.670248957,0.154690205,0.131120514,0.029352303
Os02g0515200,12.39512133,11.01329223,8.758727692,4.836643905,3.077563944,15.11658532
Os02g0515600,7.147830284,10.05184346,11.93232558,13.92838051,24.08400247,21.81119143
Os02g0516301,0,0,0,1.390646187,1.9973356,0.70429569
Os02g0516400,3.822904496,1.763116383,1.463697044,0.998720911,0.922982559,0.99106223
Os02g0516600,17.62918919,20.16168054,19.8817892,19.38506506,19.97745521,22.11931301
Os02g0516800,8.339290116,7.841152779,5.220573454,5.903242988,3.603113623,4.177346633
Os02g0516901,0,0.86284999,3.440907317,0.376255808,0,0.114314202
Os02g0517300,8.897109754,7.191312814,9.492924766,8.786691744,10.03108125,10.07562334
Os02g0517333,0.282037492,0.626028395,0.572697065,0.133435063,0.613515725,0.079329734
Os02g0517366,0,0.026832365,0,0,0,0
Os02g0517421,25.60977213,22.04895983,0,10.54817517,12.23697352,8.053325294
Os02g0517531,79.05316003,73.64175613,83.84861874,57.28350392,58.99830439,43.2807531
Os02g0517564,0,0,0,0,0,0
Os02g0517700,1.566665593,1.007708238,3.824802668,2.458775711,0.484685462,1.97964032
Os02g0517750,0,0.294541856,0,0.387304934,0,0
Os02g0517900,0,0,0,0,0,0
Os02g0518000,0,0.874670996,0,0.153219586,0.117309525,0.634370879
Os02g0518100,15.5259671,11.21835509,15.73056295,14.64361863,36.07708509,10.19851764
Os02g0518400,2.170077265,3.389058439,2.001509933,0.213177337,0.291459425,0.301373219
Os02g0518500,0.838450424,1.12384132,0.48454685,0.246337072,0.292850761,1.439049215
Os02g0518550,0,3.083817252,4.471445693,0.772444921,0,0.300970466
Os02g0518600,0.150184436,0.779196779,0.832670124,0.313763135,0.235312043,0.449788255
Os02g0518800,3.912994004,3.668874741,3.381159971,0.372612689,1.161698256,0.202657914
Os02g0518950,0,0.059671732,0,0.041796456,0,0
Os02g0519100,0,0,0,0.015610113,0.076756034,0.044522076
Os02g0519300,10.41664221,12.5774239,11.95313091,3.571506499,4.984988672,2.90586969
Os02g0519401,0,0.405289505,0,0,0,0
Os02g0519700,260.1915192,267.6655055,266.2804118,119.6063973,127.3023696,116.2096603
Os02g0519900,79.11607421,78.87290193,83.10651064,290.3919814,270.3048782,218.8587489
Os02g0519950,23.13884538,31.14011604,20.79858304,73.75386734,98.35026425,72.74373987
Os02g0520000,0,0,0,0.601188857,0,0.072348663
Os02g0520100,7.804501322,8.67941843,10.50826365,5.427964508,2.736882796,3.073347056
Os02g0520500,0,0,0,0,0,0
Os02g0520750,5.740872928,7.39396289,5.462637203,20.73657396,20.09678677,22.07388594
Os02g0520800,26.44757106,27.01588693,34.6990567,95.334327,92.48582059,93.08020903
Os02g0521100,0.93404565,2.848753302,1.410504635,0.780360175,0.367914383,1.308306681
Os02g0521300,26.92361145,26.38478022,28.17074781,13.80850816,12.40080523,13.20546422
Os02g0521366,0,0,0,0,0,0
Os02g0521432,0,0,0,0,0,0
Os02g0521500,0,0,0,0,0,0
Os02g0521600,0,0,0,0.179520495,0,0
Os02g0521700,2.742368279,3.478377374,2.185670811,2.851445773,2.6713266,3.623570675
Os02g0521800,0,0,0,0,0,0
Os02g0522100,1.787039421,2.715504788,1.369001495,1.012587134,1.300669103,0.79379358
Os02g0522300,7.013464672,6.813643702,6.446312848,1.626346541,2.73101547,1.272085187
Os02g0522700,9.689378775,16.83223361,14.11849339,1.300863228,2.859165181,1.118975878
Os02g0522800,4.095893449,6.420949882,4.617838614,0.502092741,1.094321999,0.1793087
Os02g0523100,0,0.562902898,3.265251346,2.852440119,0.867376338,1.980076869
Os02g0523201,0,0,0.877858,0.320344979,0.212838816,0
Os02g0523300,8.403583339,5.747688441,6.897568658,5.966957318,11.63856842,6.335234257
Os02g0523500,64.65133789,60.87326015,58.50595475,130.3024434,141.2461198,92.47592941
Os02g0523650,0.706185516,1.271415024,0.537802035,0.025401645,0.169788318,0.086044995
Os02g0523800,3.360127809,1.716209287,5.367463394,5.304388597,6.180150826,7.951169588
Os02g0524300,0,0,0,0,0,0
Os02g0524550,23.09470534,24.13366844,14.64946006,4.939589388,10.67876338,1.257683394
Os02g0524600,8.476258546,12.46629169,6.682904577,10.33298159,8.670728382,10.79150059
Os02g0524800,2.688513123,1.74934021,2.64013495,0.846188304,0.904299902,0.34170248
Os02g0525100,56.84859411,50.90660503,55.99472245,19.25653864,15.74955132,18.58084679
Os02g0525400,8.483324885,7.353751384,6.705072693,5.910434511,5.810979595,7.233114943
Os02g0525501,0,0,0,0.312628169,0.294792479,0.939534192
Os02g0525600,115.5492172,140.4444142,150.550377,205.1366873,265.0489015,494.7403896
Os02g0525900,88.78715487,95.59038811,103.6587585,249.543967,196.1674372,225.7819783
Os02g0526000,5.434920391,5.516604001,10.44971277,5.036895568,15.52482691,5.793944779
Os02g0526400,9.513207411,8.844057468,9.428107974,6.620753866,4.126741164,19.62580809
Os02g0526500,9.726239613,10.28705138,9.785287533,5.236766035,6.290065821,5.058960536
Os02g0526600,1.866619679,0.835168994,3.146332725,0.535656218,0.750277206,0.49849153
Os02g0526650,0,0,0.180580736,0,0,0.036014535
Os02g0526700,2.99525077,3.841248506,1.905464022,3.752715924,7.076919321,1.019165183
Os02g0527100,2.239482146,1.992560719,2.76006701,3.082062813,5.481226277,2.592609228
Os02g0527200,8.25028052,18.19950993,18.81423263,4.976324608,5.69961735,5.983050529
Os02g0527300,0,1.379152742,1.613493164,0.190613381,0.473779515,0.258321942
Os02g0527500,0,0,0,0.291395151,0,0.121644387
Os02g0527600,12.9187711,14.14067058,14.92343893,5.56286388,6.545932713,6.015872411
Os02g0527650,1.580106764,0.821480798,1.350693584,0.232773514,0.258823082,0.31077024
Os02g0527700,3.15E-08,9.74E-08,0.247972946,0.131656799,0.42132037,0.048779301
Os02g0527800,0,0,0,0,0,0
